Date,State Name,county Name,State Code,County Code,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
2018-10-22,California,Los Angeles,6,37,74,Moderate,Ozone,06-037-1201,16
2018-10-23,California,Los Angeles,6,37,75,Moderate,PM2.5,06-037-1103,17
2018-10-24,California,Los Angeles,6,37,68,Moderate,PM2.5,06-037-1103,16
2018-10-25,California,Los Angeles,6,37,100,Moderate,Ozone,06-037-1201,16
2018-10-26,California,Los Angeles,6,37,101,Unhealthy for Sensitive Groups,Ozone,06-037-1201,17
2018-10-27,California,Los Angeles,6,37,126,Unhealthy for Sensitive Groups,Ozone,06-037-1201,16
2018-10-28,California,Los Angeles,6,37,129,Unhealthy for Sensitive Groups,Ozone,06-037-1201,16
2018-10-29,California,Los Angeles,6,37,133,Unhealthy for Sensitive Groups,Ozone,06-037-1201,17
2018-10-30,California,Los Angeles,6,37,72,Moderate,PM2.5,06-037-0016,16
2018-10-31,California,Los Angeles,6,37,62,Moderate,PM2.5,06-037-4004,16
2018-11-01,California,Los Angeles,6,37,58,Moderate,PM2.5,06-037-4008,17
2018-11-02,California,Los Angeles,6,37,63,Moderate,PM2.5,06-037-4004,16
2018-11-03,California,Los Angeles,6,37,66,Moderate,PM2.5,06-037-4004,16
2018-11-04,California,Los Angeles,6,37,90,Moderate,Ozone,06-037-1201,17
2018-11-05,California,Los Angeles,6,37,71,Moderate,PM2.5,06-037-1103,16
2018-11-06,California,Los Angeles,6,37,59,Moderate,PM2.5,06-037-1201,16
2018-11-07,California,Los Angeles,6,37,61,Moderate,PM2.5,06-037-1201,17
2018-11-08,California,Los Angeles,6,37,71,Moderate,PM2.5,06-037-4004,16
2018-11-09,California,Los Angeles,6,37,73,Moderate,NO2,06-037-4008,16
2018-11-10,California,Los Angeles,6,37,117,Unhealthy for Sensitive Groups,PM2.5,06-037-1201,17
2018-11-11,California,Los Angeles,6,37,122,Unhealthy for Sensitive Groups,PM2.5,06-037-1103,16
2018-11-12,California,Los Angeles,6,37,66,Moderate,NO2,06-037-4008,16
2018-11-13,California,Los Angeles,6,37,73,Moderate,NO2,06-037-4008,17
2018-11-14,California,Los Angeles,6,37,66,Moderate,NO2,06-037-4008,16
2018-11-15,California,Los Angeles,6,37,68,Moderate,NO2,06-037-4008,16
2018-11-16,California,Los Angeles,6,37,70,Moderate,PM2.5,06-037-1302,17
2018-11-17,California,Los Angeles,6,37,78,Moderate,PM2.5,06-037-1103,16
2018-11-18,California,Los Angeles,6,37,112,Unhealthy for Sensitive Groups,PM2.5,06-037-4004,16
2018-11-19,California,Los Angeles,6,37,130,Unhealthy for Sensitive Groups,PM2.5,06-037-4008,17
2018-11-20,California,Los Angeles,6,37,102,Unhealthy for Sensitive Groups,PM2.5,06-037-4008,16
2018-11-21,California,Los Angeles,6,37,81,Moderate,PM2.5,06-037-4008,16
2018-11-22,California,Los Angeles,6,37,54,Moderate,PM2.5,06-037-1302,16
2018-11-23,California,Los Angeles,6,37,59,Moderate,PM2.5,06-037-1201,16
2018-11-24,California,Los Angeles,6,37,61,Moderate,PM2.5,06-037-0016,16
2018-11-25,California,Los Angeles,6,37,60,Moderate,PM2.5,06-037-1302,17
2018-11-26,California,Los Angeles,6,37,57,Moderate,NO2,06-037-4008,16
2018-11-27,California,Los Angeles,6,37,62,Moderate,NO2,06-037-4008,16
2018-11-28,California,Los Angeles,6,37,54,Moderate,PM2.5,06-037-1201,17
2018-11-29,California,Los Angeles,6,37,39,Good,Ozone,06-037-5005,16
2018-11-30,California,Los Angeles,6,37,41,Good,NO2,06-037-4008,16
2018-12-01,California,Los Angeles,6,37,47,Good,PM2.5,06-037-4004,17
2018-12-02,California,Los Angeles,6,37,39,Good,Ozone,06-037-5005,16
2018-12-03,California,Los Angeles,6,37,56,Moderate,PM2.5,06-037-4004,16
2018-12-04,California,Los Angeles,6,37,54,Moderate,NO2,06-037-4008,17
2018-12-05,California,Los Angeles,6,37,58,Moderate,NO2,06-037-4008,16
2018-12-06,California,Los Angeles,6,37,46,Good,NO2,06-037-4008,16
2018-12-07,California,Los Angeles,6,37,42,Good,NO2,06-037-4008,17
2018-12-08,California,Los Angeles,6,37,57,Moderate,PM2.5,06-037-4004,16
2018-12-09,California,Los Angeles,6,37,62,Moderate,PM2.5,06-037-1201,16
2018-12-10,California,Los Angeles,6,37,64,Moderate,PM2.5,06-037-4008,17
2018-12-11,California,Los Angeles,6,37,81,Moderate,PM2.5,06-037-4002,16
2018-12-12,California,Los Angeles,6,37,77,Moderate,PM2.5,06-037-4008,16
2018-12-13,California,Los Angeles,6,37,80,Moderate,PM2.5,06-037-4008,17
2018-12-14,California,Los Angeles,6,37,78,Moderate,NO2,06-037-4008,16
2018-12-15,California,Los Angeles,6,37,134,Unhealthy for Sensitive Groups,PM2.5,06-037-4008,16
2018-12-16,California,Los Angeles,6,37,90,Moderate,PM2.5,06-037-1302,17
2018-12-17,California,Los Angeles,6,37,60,Moderate,PM2.5,06-037-1201,16
2018-12-18,California,Los Angeles,6,37,56,Moderate,PM2.5,06-037-4008,16
2018-12-19,California,Los Angeles,6,37,83,Moderate,PM2.5,06-037-4008,17
2018-12-20,California,Los Angeles,6,37,85,Moderate,PM2.5,06-037-4008,16
2018-12-21,California,Los Angeles,6,37,81,Moderate,PM2.5,06-037-4008,16
2018-12-22,California,Los Angeles,6,37,102,Unhealthy for Sensitive Groups,PM2.5,06-037-1602,17
2018-12-23,California,Los Angeles,6,37,121,Unhealthy for Sensitive Groups,PM2.5,06-037-1103,16
2018-12-24,California,Los Angeles,6,37,130,Unhealthy for Sensitive Groups,PM2.5,06-037-4004,16
2018-12-25,California,Los Angeles,6,37,39,Good,Ozone,06-037-1201,17
2018-12-26,California,Los Angeles,6,37,61,Moderate,PM2.5,06-037-4008,16
2018-12-27,California,Los Angeles,6,37,47,Good,PM2.5,06-037-4008,16
2018-12-28,California,Los Angeles,6,37,57,Moderate,NO2,06-037-4008,17
2018-12-29,California,Los Angeles,6,37,75,Moderate,PM2.5,06-037-4008,16
2018-12-30,California,Los Angeles,6,37,96,Moderate,PM2.5,06-037-4008,16
2018-12-31,California,Los Angeles,6,37,59,Moderate,PM2.5,06-037-1302,17
2019-01-01,California,Los Angeles,6,37,67,Moderate,PM2.5,06-037-1103,16
2019-01-02,California,Los Angeles,6,37,93,Moderate,PM2.5,06-037-4008,16
2019-01-03,California,Los Angeles,6,37,67,Moderate,PM2.5,06-037-4008,16
2019-01-04,California,Los Angeles,6,37,85,Moderate,PM2.5,06-037-4008,16
2019-01-05,California,Los Angeles,6,37,83,Moderate,PM2.5,06-037-4008,16
2019-01-06,California,Los Angeles,6,37,52,Moderate,PM2.5,06-037-4008,15
2019-01-07,California,Los Angeles,6,37,53,Moderate,NO2,06-037-4008,16
2019-01-08,California,Los Angeles,6,37,62,Moderate,PM2.5,06-037-4008,16
2019-01-09,California,Los Angeles,6,37,74,Moderate,PM2.5,06-037-1302,16
2019-01-10,California,Los Angeles,6,37,67,Moderate,PM2.5,06-037-4008,15
2019-01-11,California,Los Angeles,6,37,91,Moderate,PM2.5,06-037-4008,15
2019-01-12,California,Los Angeles,6,37,51,Moderate,PM2.5,06-037-4002,17
2019-01-13,California,Los Angeles,6,37,67,Moderate,PM2.5,06-037-4008,16
2019-01-14,California,Los Angeles,6,37,53,Moderate,PM2.5,06-037-1201,16
2019-01-15,California,Los Angeles,6,37,46,Good,PM2.5,06-037-1201,17
2019-01-16,California,Los Angeles,6,37,38,Good,NO2,06-037-5005,16
2019-01-17,California,Los Angeles,6,37,44,Good,NO2,06-037-4008,16
2019-01-18,California,Los Angeles,6,37,57,Moderate,PM2.5,06-037-4008,17
2019-01-19,California,Los Angeles,6,37,53,Moderate,PM2.5,06-037-4004,15
2019-01-20,California,Los Angeles,6,37,45,Good,PM2.5,06-037-4008,15
2019-01-21,California,Los Angeles,6,37,40,Good,Ozone,06-037-5005,16
2019-01-22,California,Los Angeles,6,37,71,Moderate,NO2,06-037-4008,15
2019-01-23,California,Los Angeles,6,37,63,Moderate,NO2,06-037-4008,15
2019-01-24,California,Los Angeles,6,37,76,Moderate,NO2,06-037-4008,16
2019-01-25,California,Los Angeles,6,37,62,Moderate,NO2,06-037-4008,15
2019-01-26,California,Los Angeles,6,37,62,Moderate,PM2.5,06-037-4008,16
2019-01-27,California,Los Angeles,6,37,81,Moderate,PM2.5,06-037-4008,17
2019-01-28,California,Los Angeles,6,37,106,Unhealthy for Sensitive Groups,PM2.5,06-037-4008,16
2019-01-29,California,Los Angeles,6,37,95,Moderate,PM2.5,06-037-1103,16
2019-01-30,California,Los Angeles,6,37,72,Moderate,PM2.5,06-037-1103,17
2019-01-31,California,Los Angeles,6,37,66,Moderate,PM2.5,06-037-0016,16
2019-02-01,California,Los Angeles,6,37,40,Good,PM2.5,06-037-4008,16
2019-02-02,California,Los Angeles,6,37,41,Good,Ozone,06-037-9033,16
2019-02-03,California,Los Angeles,6,37,41,Good,Ozone,06-037-5005,16
2019-02-04,California,Los Angeles,6,37,42,Good,Ozone,06-037-9033,16
2019-02-05,California,Los Angeles,6,37,46,Good,NO2,06-037-4008,16
2019-02-06,California,Los Angeles,6,37,52,Moderate,NO2,06-037-4008,16
2019-02-07,California,Los Angeles,6,37,56,Moderate,PM2.5,06-037-4008,16
2019-02-08,California,Los Angeles,6,37,59,Moderate,PM2.5,06-037-4008,16
2019-02-09,California,Los Angeles,6,37,57,Moderate,PM2.5,06-037-4008,16
2019-02-10,California,Los Angeles,6,37,42,Good,Ozone,06-037-5005,16
2019-02-11,California,Los Angeles,6,37,57,Moderate,NO2,06-037-4008,16
2019-02-12,California,Los Angeles,6,37,54,Moderate,PM2.5,06-037-4008,16
2019-02-13,California,Los Angeles,6,37,43,Good,PM2.5,06-037-4008,15
2019-02-14,California,Los Angeles,6,37,44,Good,NO2,06-037-4008,16
2019-02-15,California,Los Angeles,6,37,42,Good,Ozone,06-037-5005,15
2019-02-16,California,Los Angeles,6,37,41,Good,Ozone,06-037-5005,16
2019-02-17,California,Los Angeles,6,37,44,Good,Ozone,06-037-5005,17
2019-02-18,California,Los Angeles,6,37,44,Good,NO2,06-037-4008,16
2019-02-19,California,Los Angeles,6,37,54,Moderate,NO2,06-037-4008,16
2019-02-20,California,Los Angeles,6,37,50,Good,PM2.5,06-037-4008,17
2019-02-21,California,Los Angeles,6,37,53,Moderate,PM2.5,06-037-4008,16
2019-02-22,California,Los Angeles,6,37,55,Moderate,PM2.5,06-037-4008,15
2019-02-23,California,Los Angeles,6,37,52,Moderate,PM2.5,06-037-1201,17
2019-02-24,California,Los Angeles,6,37,63,Moderate,PM2.5,06-037-4008,16
2019-02-25,California,Los Angeles,6,37,60,Moderate,PM2.5,06-037-4008,16
2019-02-26,California,Los Angeles,6,37,66,Moderate,PM2.5,06-037-1103,17
2019-02-27,California,Los Angeles,6,37,58,Moderate,PM2.5,06-037-0016,15
2019-02-28,California,Los Angeles,6,37,57,Moderate,PM2.5,06-037-0016,15
2019-03-01,California,Los Angeles,6,37,59,Moderate,PM2.5,06-037-0016,17
2019-03-02,California,Los Angeles,6,37,40,Good,PM2.5,06-037-0016,16
2019-03-03,California,Los Angeles,6,37,37,Good,Ozone,06-037-0002,16
2019-03-04,California,Los Angeles,6,37,42,Good,NO2,06-037-4008,17
2019-03-05,California,Los Angeles,6,37,59,Moderate,PM2.5,06-037-4008,15
2019-03-06,California,Los Angeles,6,37,44,Good,PM2.5,06-037-4008,15
2019-03-07,California,Los Angeles,6,37,43,Good,NO2,06-037-4008,16
2019-03-08,California,Los Angeles,6,37,44,Good,Ozone,06-037-5005,15
2019-03-09,California,Los Angeles,6,37,44,Good,Ozone,06-037-1201,16
2019-03-10,California,Los Angeles,6,37,51,Moderate,PM2.5,06-037-1201,17
2019-03-11,California,Los Angeles,6,37,52,Moderate,PM2.5,06-037-4008,16
2019-03-12,California,Los Angeles,6,37,49,Good,PM2.5,06-037-4008,16
2019-03-13,California,Los Angeles,6,37,54,Moderate,PM2.5,06-037-4008,17
2019-03-14,California,Los Angeles,6,37,48,Good,NO2,06-037-5005,16
2019-03-15,California,Los Angeles,6,37,52,Moderate,NO2,06-037-4008,16
2019-03-16,California,Los Angeles,6,37,61,Moderate,Ozone,06-037-1602,17
2019-03-17,California,Los Angeles,6,37,71,Moderate,Ozone,06-037-1201,16
2019-03-18,California,Los Angeles,6,37,87,Moderate,Ozone,06-037-1201,16
2019-03-19,California,Los Angeles,6,37,61,Moderate,PM2.5,06-037-1103,17
2019-03-20,California,Los Angeles,6,37,49,Good,Ozone,06-037-5005,16
2019-03-21,California,Los Angeles,6,37,45,Good,NO2,06-037-5005,16
2019-03-22,California,Los Angeles,6,37,48,Good,Ozone,06-037-9033,17
2019-03-23,California,Los Angeles,6,37,45,Good,Ozone,06-037-0002,16
2019-03-24,California,Los Angeles,6,37,64,Moderate,Ozone,06-037-0002,16
2019-03-25,California,Los Angeles,6,37,87,Moderate,Ozone,06-037-9033,17
2019-03-26,California,Los Angeles,6,37,67,Moderate,Ozone,06-037-9033,16
2019-03-27,California,Los Angeles,6,37,54,Moderate,PM2.5,06-037-0016,16
2019-03-28,California,Los Angeles,6,37,45,Good,Ozone,06-037-1201,17
2019-03-29,California,Los Angeles,6,37,51,Moderate,PM2.5,06-037-4008,16
2019-03-30,California,Los Angeles,6,37,84,Moderate,Ozone,06-037-0002,16
2019-03-31,California,Los Angeles,6,37,108,Unhealthy for Sensitive Groups,Ozone,06-037-0002,17
2019-04-01,California,Los Angeles,6,37,80,Moderate,Ozone,06-037-1201,16
2019-04-02,California,Los Angeles,6,37,51,Moderate,Ozone,06-037-1201,15
2019-04-03,California,Los Angeles,6,37,40,Good,Ozone,06-037-1201,16
2019-04-04,California,Los Angeles,6,37,40,Good,Ozone,06-037-9033,15
2019-04-05,California,Los Angeles,6,37,38,Good,Ozone,06-037-1201,15
2019-04-06,California,Los Angeles,6,37,51,Moderate,Ozone,06-037-9033,17
2019-04-07,California,Los Angeles,6,37,97,Moderate,Ozone,06-037-0002,15
2019-04-08,California,Los Angeles,6,37,80,Moderate,Ozone,06-037-0016,15
2019-04-09,California,Los Angeles,6,37,101,Unhealthy for Sensitive Groups,PM10,06-037-4006,17
2019-04-10,California,Los Angeles,6,37,54,Moderate,Ozone,06-037-1201,15
2019-04-11,California,Los Angeles,6,37,58,Moderate,PM2.5,06-037-4008,15
2019-04-12,California,Los Angeles,6,37,54,Moderate,PM2.5,06-037-4008,17
2019-04-13,California,Los Angeles,6,37,71,Moderate,Ozone,06-037-1201,15
2019-04-14,California,Los Angeles,6,37,87,Moderate,Ozone,06-037-0002,15
2019-04-15,California,Los Angeles,6,37,64,Moderate,Ozone,06-037-9033,17
2019-04-16,California,Los Angeles,6,37,44,Good,Ozone,06-037-5005,15
2019-04-17,California,Los Angeles,6,37,54,Moderate,Ozone,06-037-9033,15
2019-04-18,California,Los Angeles,6,37,97,Moderate,Ozone,06-037-0002,17
2019-04-19,California,Los Angeles,6,37,100,Moderate,Ozone,06-037-9033,15
2019-04-20,California,Los Angeles,6,37,67,Moderate,Ozone,06-037-9033,15
2019-04-21,California,Los Angeles,6,37,51,Moderate,Ozone,06-037-0002,17
2019-04-22,California,Los Angeles,6,37,56,Moderate,PM2.5,06-037-1103,15
2019-04-23,California,Los Angeles,6,37,69,Moderate,PM2.5,06-037-1103,15
2019-04-24,California,Los Angeles,6,37,93,Moderate,Ozone,06-037-9033,16
2019-04-25,California,Los Angeles,6,37,97,Moderate,Ozone,06-037-6012,15
2019-04-26,California,Los Angeles,6,37,87,Moderate,Ozone,06-037-9033,15
2019-04-27,California,Los Angeles,6,37,73,Moderate,PM2.5,06-037-2005,16
2019-04-28,California,Los Angeles,6,37,66,Moderate,PM2.5,06-037-0016,15
2019-04-29,California,Los Angeles,6,37,49,Good,PM2.5,06-037-4008,15
2019-04-30,California,Los Angeles,6,37,50,Good,NO2,06-037-4008,16
2019-05-01,California,Los Angeles,6,37,54,Moderate,PM2.5,06-037-4008,15
2019-05-02,California,Los Angeles,6,37,84,Moderate,Ozone,06-037-9033,16
2019-05-03,California,Los Angeles,6,37,105,Unhealthy for Sensitive Groups,Ozone,06-037-9033,17
2019-05-04,California,Los Angeles,6,37,100,Moderate,Ozone,06-037-0016,15
2019-05-05,California,Los Angeles,6,37,64,Moderate,Ozone,06-037-9033,14
2019-05-06,California,Los Angeles,6,37,46,Good,PM2.5,06-037-4008,16
2019-05-07,California,Los Angeles,6,37,38,Good,Ozone,06-037-9033,14
2019-05-08,California,Los Angeles,6,37,42,Good,Ozone,06-037-9033,14
2019-05-09,California,Los Angeles,6,37,42,Good,Ozone,06-037-9033,16
2019-05-10,California,Los Angeles,6,37,40,Good,Ozone,06-037-9033,15
2019-05-11,California,Los Angeles,6,37,48,Good,Ozone,06-037-1201,15
2019-05-12,California,Los Angeles,6,37,74,Moderate,Ozone,06-037-6012,17
2019-05-13,California,Los Angeles,6,37,77,Moderate,Ozone,06-037-9033,15
2019-05-14,California,Los Angeles,6,37,97,Moderate,Ozone,06-037-6012,15
2019-05-15,California,Los Angeles,6,37,64,Moderate,PM2.5,06-037-0016,17
2019-05-16,California,Los Angeles,6,37,48,Good,Ozone,06-037-1201,15
2019-05-17,California,Los Angeles,6,37,52,Moderate,PM2.5,06-037-4008,15
2019-05-18,California,Los Angeles,6,37,58,Moderate,Ozone,06-037-0002,17
2019-05-19,California,Los Angeles,6,37,47,Good,Ozone,06-037-5005,15
2019-05-20,California,Los Angeles,6,37,49,Good,Ozone,06-037-9033,15
2019-05-21,California,Los Angeles,6,37,48,Good,PM10,06-037-4006,17
2019-05-22,California,Los Angeles,6,37,42,Good,Ozone,06-037-1201,15
2019-05-23,California,Los Angeles,6,37,49,Good,PM2.5,06-037-1103,15
2019-05-24,California,Los Angeles,6,37,50,Good,PM2.5,06-037-4008,17
2019-05-25,California,Los Angeles,6,37,58,Moderate,Ozone,06-037-6012,15
2019-05-26,California,Los Angeles,6,37,44,Good,Ozone,06-037-5005,15
2019-05-27,California,Los Angeles,6,37,48,Good,Ozone,06-037-1201,17
2019-05-28,California,Los Angeles,6,37,46,Good,PM2.5,06-037-1103,15
2019-05-29,California,Los Angeles,6,37,67,Moderate,Ozone,06-037-6012,15
2019-05-30,California,Los Angeles,6,37,87,Moderate,Ozone,06-037-6012,17
2019-05-31,California,Los Angeles,6,37,90,Moderate,Ozone,06-037-6012,15
2019-06-01,California,Los Angeles,6,37,64,Moderate,Ozone,06-037-9033,15
2019-06-02,California,Los Angeles,6,37,61,Moderate,Ozone,06-037-9033,17
2019-06-03,California,Los Angeles,6,37,67,Moderate,Ozone,06-037-9033,15
2019-06-04,California,Los Angeles,6,37,90,Moderate,Ozone,06-037-6012,15
2019-06-05,California,Los Angeles,6,37,143,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
2019-06-06,California,Los Angeles,6,37,129,Unhealthy for Sensitive Groups,Ozone,06-037-6012,15
2019-06-07,California,Los Angeles,6,37,93,Moderate,Ozone,06-037-6012,15
2019-06-08,California,Los Angeles,6,37,105,Unhealthy for Sensitive Groups,Ozone,06-037-0016,17
2019-06-09,California,Los Angeles,6,37,151,Unhealthy,Ozone,06-037-0016,15
2019-06-10,California,Los Angeles,6,37,126,Unhealthy for Sensitive Groups,Ozone,06-037-0016,15
