Level,Date,State FIPS,State Postal Code,County FIPS,County Name,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Row ID
County,2020-04-29,6.0,CA,6037.0,Los Angeles County,2885055.0,7220463.0,23488668.0,6415155.0,5888328.0,2659255.0,3364024.0,3531987.0,1145666.0,321805.0,125527.0,26985.0,9936.0,06-06037-20200429
County,2020-04-30,6.0,CA,6037.0,Los Angeles County,2844834.0,7260684.0,23575252.0,6257161.0,6050946.0,2732795.0,3409781.0,3493991.0,1138843.0,320217.0,135063.0,27821.0,8634.0,06-06037-20200430
County,2020-05-01,6.0,CA,6037.0,Los Angeles County,2763604.0,7341914.0,24866373.0,6683347.0,6449205.0,2903487.0,3591339.0,3637517.0,1121257.0,322500.0,123555.0,26010.0,8156.0,06-06037-20200501
County,2020-05-02,6.0,CA,6037.0,Los Angeles County,2940316.0,7165202.0,23773582.0,6407546.0,6629953.0,2832943.0,3368770.0,3029081.0,982611.0,335193.0,145881.0,31684.0,9920.0,06-06037-20200502
County,2020-05-03,6.0,CA,6037.0,Los Angeles County,3172209.0,6933309.0,20928007.0,5899862.0,6010274.0,2454844.0,2793806.0,2433023.0,838329.0,306712.0,146697.0,32447.0,12013.0,06-06037-20200503
County,2020-05-04,6.0,CA,6037.0,Los Angeles County,2828230.0,7277288.0,23990219.0,6450011.0,6259162.0,2772414.0,3451853.0,3468169.0,1122175.0,305505.0,130940.0,21381.0,8609.0,06-06037-20200504
County,2020-05-05,6.0,CA,6037.0,Los Angeles County,2843603.0,7261915.0,23874862.0,6399244.0,6112869.0,2731162.0,3428109.0,3581853.0,1152167.0,319771.0,119173.0,22712.0,7802.0,06-06037-20200505
County,2020-05-06,6.0,CA,6037.0,Los Angeles County,2866133.0,7239385.0,22873189.0,5983334.0,5757492.0,2592610.0,3374068.0,3478600.0,1190846.0,324742.0,134283.0,24004.0,13210.0,06-06037-20200506
County,2020-05-07,6.0,CA,6037.0,Los Angeles County,2847601.0,7257917.0,23170956.0,6178988.0,5766206.0,2627806.0,3355275.0,3544855.0,1178213.0,344117.0,131405.0,28909.0,15182.0,06-06037-20200507
County,2020-05-08,6.0,CA,6037.0,Los Angeles County,2809720.0,7295798.0,24412727.0,6470547.0,6242852.0,2863914.0,3546618.0,3627310.0,1149881.0,332010.0,145283.0,25280.0,9032.0,06-06037-20200508
County,2020-05-09,6.0,CA,6037.0,Los Angeles County,2941046.0,7164472.0,23732408.0,6257506.0,6563895.0,2871360.0,3401251.0,3089941.0,1027725.0,326347.0,153037.0,29145.0,12201.0,06-06037-20200509
County,2020-05-10,6.0,CA,6037.0,Los Angeles County,3022785.0,7082733.0,22119395.0,5815273.0,6307495.0,2649143.0,3086857.0,2780062.0,954758.0,342372.0,144796.0,27225.0,11414.0,06-06037-20200510
County,2020-05-11,6.0,CA,6037.0,Los Angeles County,2663474.0,7442044.0,24351363.0,6627150.0,6006513.0,2777102.0,3518593.0,3706538.0,1232277.0,338617.0,116097.0,19831.0,8645.0,06-06037-20200511
County,2020-05-12,6.0,CA,6037.0,Los Angeles County,2628935.0,7476583.0,24697943.0,6705028.0,6076390.0,2784901.0,3595953.0,3770289.0,1262868.0,345953.0,123469.0,23895.0,9197.0,06-06037-20200512
County,2020-05-13,6.0,CA,6037.0,Los Angeles County,2679605.0,7425913.0,24073247.0,6577083.0,5871767.0,2706955.0,3485453.0,3661619.0,1251838.0,352217.0,128330.0,26704.0,11281.0,06-06037-20200513
County,2020-05-14,6.0,CA,6037.0,Los Angeles County,2655455.0,7450063.0,23905523.0,6439264.0,5791256.0,2699979.0,3503499.0,3706185.0,1238689.0,352587.0,137062.0,25599.0,11403.0,06-06037-20200514
County,2020-05-15,6.0,CA,6037.0,Los Angeles County,2581193.0,7524325.0,25240365.0,6891576.0,6127718.0,2854993.0,3725162.0,3826429.0,1277930.0,360343.0,135968.0,26596.0,13650.0,06-06037-20200515
County,2020-05-16,6.0,CA,6037.0,Los Angeles County,2768385.0,7337133.0,24331915.0,6644065.0,6406032.0,2925785.0,3480002.0,3245627.0,1072190.0,364150.0,151826.0,27942.0,14296.0,06-06037-20200516
County,2020-05-17,6.0,CA,6037.0,Los Angeles County,2598338.0,7507180.0,24546193.0,6852120.0,6690370.0,2889476.0,3379788.0,3072230.0,1051899.0,375342.0,187334.0,36032.0,11602.0,06-06037-20200517
County,2020-05-18,6.0,CA,6037.0,Los Angeles County,2239293.0,7866225.0,25761986.0,6822217.0,6254613.0,2945341.0,3817187.0,4003816.0,1332231.0,387963.0,161374.0,31388.0,5856.0,06-06037-20200518
County,2020-05-19,6.0,CA,6037.0,Los Angeles County,2183413.0,7922105.0,27037343.0,7323277.0,6416456.0,3016354.0,4002851.0,4305766.0,1375084.0,388402.0,172073.0,30166.0,6914.0,06-06037-20200519
County,2020-05-20,6.0,CA,6037.0,Los Angeles County,2158151.0,7947367.0,27101807.0,7400817.0,6442244.0,3076393.0,3949696.0,4212684.0,1393576.0,399543.0,183521.0,35328.0,8005.0,06-06037-20200520
County,2020-05-21,6.0,CA,6037.0,Los Angeles County,2165922.0,7939596.0,27086152.0,7441092.0,6492969.0,3017713.0,3974126.0,4161111.0,1371160.0,385069.0,193985.0,36639.0,12288.0,06-06037-20200521
County,2020-05-22,6.0,CA,6037.0,Los Angeles County,2034408.0,8071110.0,28617433.0,7726004.0,6854149.0,3264448.0,4261716.0,4393126.0,1415616.0,420207.0,228890.0,39445.0,13832.0,06-06037-20200522
County,2020-05-23,6.0,CA,6037.0,Los Angeles County,2316597.0,7788921.0,27189093.0,7503024.0,7098352.0,3156111.0,3814454.0,3644555.0,1238703.0,446882.0,228029.0,46045.0,12938.0,06-06037-20200523
County,2020-05-24,6.0,CA,6037.0,Los Angeles County,2865658.0,7239860.0,22484587.0,6349948.0,5823059.0,2598771.0,3059059.0,2946424.0,1050977.0,418976.0,179320.0,41981.0,16072.0,06-06037-20200524
County,2020-05-25,6.0,CA,6037.0,Los Angeles County,2843752.0,7261766.0,22158093.0,6174671.0,5821538.0,2547261.0,3035103.0,2955067.0,1011148.0,364964.0,189008.0,41550.0,17783.0,06-06037-20200525
County,2020-05-26,6.0,CA,6037.0,Los Angeles County,2620596.0,7484922.0,23447624.0,6137683.0,5603393.0,2687106.0,3486581.0,3716252.0,1244906.0,376487.0,128469.0,46504.0,20243.0,06-06037-20200526
County,2020-05-27,6.0,CA,6037.0,Los Angeles County,2610520.0,7494998.0,24071506.0,6442848.0,5722524.0,2710687.0,3554670.0,3774729.0,1304744.0,378629.0,133634.0,36698.0,12343.0,06-06037-20200527
County,2020-05-28,6.0,CA,6037.0,Los Angeles County,2603017.0,7502501.0,23931391.0,6445279.0,5582484.0,2697083.0,3529834.0,3802714.0,1308095.0,388603.0,139512.0,28567.0,9220.0,06-06037-20200528
County,2020-05-29,6.0,CA,6037.0,Los Angeles County,2667610.0,7437908.0,23313371.0,6046404.0,5575095.0,2668690.0,3451085.0,3725690.0,1280476.0,387176.0,140574.0,29381.0,8800.0,06-06037-20200529
County,2020-05-30,6.0,CA,6037.0,Los Angeles County,2810681.0,7294837.0,23564022.0,6316847.0,6010626.0,2837607.0,3403403.0,3276834.0,1112565.0,401821.0,159340.0,36291.0,8688.0,06-06037-20200530
County,2020-05-31,6.0,CA,6037.0,Los Angeles County,3053093.0,7052425.0,21298206.0,5839640.0,5640283.0,2522208.0,2961106.0,2814787.0,951038.0,361972.0,160302.0,36130.0,10740.0,06-06037-20200531
County,2020-06-01,6.0,CA,6037.0,Los Angeles County,2759472.0,7346046.0,22518735.0,6097263.0,5582266.0,2524020.0,3197203.0,3424255.0,1179454.0,356339.0,119039.0,26573.0,12323.0,06-06037-20200601
County,2020-06-02,6.0,CA,6037.0,Los Angeles County,2720212.0,7385306.0,23952808.0,6675937.0,5816151.0,2625156.0,3365718.0,3646656.0,1266866.0,361132.0,128238.0,51934.0,15020.0,06-06037-20200602
County,2020-06-03,6.0,CA,6037.0,Los Angeles County,2571262.0,7534256.0,24789830.0,6838315.0,6025585.0,2761119.0,3538565.0,3746442.0,1311080.0,374261.0,135875.0,44056.0,14532.0,06-06037-20200603
County,2020-06-04,6.0,CA,6037.0,Los Angeles County,2560684.0,7544834.0,24054968.0,6513321.0,5713988.0,2684929.0,3477065.0,3736122.0,1336256.0,382517.0,141951.0,54193.0,14626.0,06-06037-20200604
County,2020-06-05,6.0,CA,6037.0,Los Angeles County,2555276.0,7550242.0,24472097.0,6477436.0,5883426.0,2776090.0,3569958.0,3806993.0,1347507.0,389867.0,168022.0,35311.0,17487.0,06-06037-20200605
County,2020-06-06,6.0,CA,6037.0,Los Angeles County,2745677.0,7359841.0,23107976.0,6115079.0,6108670.0,2765111.0,3332276.0,3120936.0,1107054.0,374144.0,142883.0,28349.0,13474.0,06-06037-20200606
County,2020-06-07,6.0,CA,6037.0,Los Angeles County,2492303.0,7613215.0,26550109.0,6957697.0,7234498.0,3246704.0,3755270.0,3455662.0,1203036.0,445362.0,197536.0,38055.0,16289.0,06-06037-20200607
County,2020-06-08,6.0,CA,6037.0,Los Angeles County,2492889.0,7612629.0,25594447.0,6734187.0,6380328.0,3060838.0,3811608.0,3783430.0,1279838.0,368995.0,134879.0,28233.0,12111.0,06-06037-20200608
County,2020-06-09,6.0,CA,6037.0,Los Angeles County,2681871.0,7423647.0,23287176.0,6006775.0,5576394.0,2649366.0,3472705.0,3736736.0,1288039.0,376994.0,130397.0,31216.0,18554.0,06-06037-20200609
County,2020-06-10,6.0,CA,6037.0,Los Angeles County,2639967.0,7465551.0,23561771.0,6251373.0,5543518.0,2667482.0,3541355.0,3704584.0,1257280.0,386668.0,141369.0,46274.0,21868.0,06-06037-20200610
County,2020-06-11,6.0,CA,6037.0,Los Angeles County,2562979.0,7542539.0,23765064.0,6262711.0,5701794.0,2716151.0,3547356.0,3679312.0,1257611.0,386467.0,148015.0,47289.0,18358.0,06-06037-20200611
County,2020-06-12,6.0,CA,6037.0,Los Angeles County,2566228.0,7539290.0,23825683.0,6129953.0,5789050.0,2720384.0,3518875.0,3706688.0,1306210.0,407966.0,171953.0,57005.0,17599.0,06-06037-20200612
County,2020-06-13,6.0,CA,6037.0,Los Angeles County,2650404.0,7455114.0,24175145.0,6398770.0,6088711.0,2900077.0,3547964.0,3390855.0,1166661.0,420302.0,188165.0,58013.0,15627.0,06-06037-20200613
County,2020-06-14,6.0,CA,6037.0,Los Angeles County,2801335.0,7304183.0,21594162.0,5764962.0,5573617.0,2515936.0,3039995.0,2948679.0,1070430.0,407027.0,195583.0,58999.0,18934.0,06-06037-20200614
County,2020-06-15,6.0,CA,6037.0,Los Angeles County,2621122.0,7484396.0,22974505.0,6009422.0,5464648.0,2636837.0,3412739.0,3620228.0,1250364.0,378157.0,141083.0,48612.0,12415.0,06-06037-20200615
County,2020-06-16,6.0,CA,6037.0,Los Angeles County,2651085.0,7454433.0,24278686.0,6514815.0,5806983.0,2789625.0,3635561.0,3759487.0,1223383.0,365491.0,143867.0,28734.0,10740.0,06-06037-20200616
County,2020-06-17,6.0,CA,6037.0,Los Angeles County,2534106.0,7571412.0,25110454.0,6782755.0,6022510.0,2873238.0,3740315.0,3842232.0,1272100.0,379891.0,153119.0,35183.0,9111.0,06-06037-20200617
County,2020-06-18,6.0,CA,6037.0,Los Angeles County,2559152.0,7546366.0,24785813.0,6692053.0,5904960.0,2844661.0,3689551.0,3785542.0,1273083.0,386777.0,162021.0,36352.0,10813.0,06-06037-20200618
County,2020-06-19,6.0,CA,6037.0,Los Angeles County,2482077.0,7623441.0,25721457.0,6876535.0,6216400.0,3000307.0,3887977.0,3865157.0,1256337.0,391967.0,178898.0,36081.0,11798.0,06-06037-20200619
County,2020-06-20,6.0,CA,6037.0,Los Angeles County,2698922.0,7406596.0,24389617.0,6424910.0,6302839.0,2958118.0,3585015.0,3349215.0,1129540.0,394065.0,194047.0,39985.0,11883.0,06-06037-20200620
County,2020-06-21,6.0,CA,6037.0,Los Angeles County,2909941.0,7195577.0,21004538.0,5442476.0,5588313.0,2571743.0,3009213.0,2773578.0,976023.0,392906.0,204790.0,33620.0,11876.0,06-06037-20200621
County,2020-06-22,6.0,CA,6037.0,Los Angeles County,2715155.0,7390363.0,22492610.0,5810250.0,5506835.0,2600935.0,3383210.0,3450925.0,1174761.0,363379.0,146052.0,42454.0,13809.0,06-06037-20200622
County,2020-06-23,6.0,CA,6037.0,Los Angeles County,2571017.0,7534501.0,24069466.0,6254132.0,5826679.0,2780468.0,3630922.0,3702628.0,1295229.0,370763.0,161287.0,35082.0,12276.0,06-06037-20200623
County,2020-06-24,6.0,CA,6037.0,Los Angeles County,2671032.0,7434486.0,23328648.0,5996149.0,5537705.0,2694589.0,3545913.0,3716659.0,1262211.0,372657.0,154049.0,36246.0,12470.0,06-06037-20200624
County,2020-06-25,6.0,CA,6037.0,Los Angeles County,2569307.0,7536211.0,23841603.0,6185643.0,5651874.0,2776942.0,3580116.0,3735859.0,1311444.0,378367.0,162021.0,43546.0,15791.0,06-06037-20200625
County,2020-06-26,6.0,CA,6037.0,Los Angeles County,2581300.0,7524218.0,23609703.0,6086195.0,5693832.0,2689436.0,3557324.0,3643468.0,1295784.0,394538.0,191075.0,42589.0,15462.0,06-06037-20200626
County,2020-06-27,6.0,CA,6037.0,Los Angeles County,2683436.0,7422082.0,23981263.0,6288442.0,6100437.0,2845775.0,3534413.0,3358366.0,1192675.0,404485.0,201441.0,40795.0,14434.0,06-06037-20200627
County,2020-06-28,6.0,CA,6037.0,Los Angeles County,2913940.0,7191578.0,20823972.0,5404462.0,5378309.0,2476970.0,2963794.0,2839083.0,1081876.0,386553.0,223927.0,49958.0,19040.0,06-06037-20200628
County,2020-06-29,6.0,CA,6037.0,Los Angeles County,2773468.0,7332050.0,22384549.0,5789466.0,5373793.0,2539790.0,3338914.0,3497141.0,1242835.0,371536.0,172909.0,40009.0,18156.0,06-06037-20200629
County,2020-06-30,6.0,CA,6037.0,Los Angeles County,2766232.0,7339286.0,22605903.0,5813267.0,5333799.0,2669531.0,3405778.0,3609174.0,1205515.0,367666.0,132245.0,48701.0,20227.0,06-06037-20200630
County,2020-07-01,6.0,CA,6037.0,Los Angeles County,2763689.0,7341829.0,21710305.0,5596844.0,5221211.0,2489089.0,3230788.0,3412294.0,1196868.0,360578.0,133250.0,48460.0,20923.0,06-06037-20200701
County,2020-07-02,6.0,CA,6037.0,Los Angeles County,2827015.0,7278503.0,25305562.0,6565463.0,5998919.0,2947456.0,3799948.0,3965254.0,1391971.0,401600.0,171970.0,46220.0,16761.0,06-06037-20200702
County,2020-07-03,6.0,CA,6037.0,Los Angeles County,2960355.0,7145163.0,23476691.0,6051907.0,5661754.0,2674284.0,3537283.0,3622941.0,1288484.0,392315.0,189999.0,42349.0,15375.0,06-06037-20200703
County,2020-07-04,6.0,CA,6037.0,Los Angeles County,3143306.0,6962212.0,20084876.0,5177552.0,4843767.0,2287915.0,3026231.0,3099514.0,1102329.0,335635.0,162548.0,36231.0,13154.0,06-06037-20200704
County,2020-07-05,6.0,CA,6037.0,Los Angeles County,3049502.0,7056016.0,19798800.0,5118505.0,5198637.0,2412238.0,2827546.0,2621351.0,946324.0,385047.0,209404.0,55100.0,24648.0,06-06037-20200705
County,2020-07-06,6.0,CA,6037.0,Los Angeles County,2766498.0,7339020.0,22452181.0,5743308.0,5521592.0,2667918.0,3340832.0,3437461.0,1190565.0,349856.0,133793.0,44393.0,22463.0,06-06037-20200706
County,2020-07-07,6.0,CA,6037.0,Los Angeles County,2743429.0,7362089.0,21815515.0,5557468.0,5245656.0,2530991.0,3215257.0,3477757.0,1231919.0,370971.0,120534.0,44212.0,20750.0,06-06037-20200707
County,2020-07-08,6.0,CA,6037.0,Los Angeles County,2759209.0,7346309.0,21957940.0,5677707.0,5242226.0,2529569.0,3269893.0,3456128.0,1237009.0,365305.0,122748.0,35992.0,21363.0,06-06037-20200708
County,2020-07-09,6.0,CA,6037.0,Los Angeles County,2735227.0,7370291.0,22067631.0,5679590.0,5285502.0,2578297.0,3274330.0,3448585.0,1235067.0,375367.0,130472.0,39450.0,20971.0,06-06037-20200709
County,2020-07-10,6.0,CA,6037.0,Los Angeles County,2672993.0,7432525.0,23248819.0,6042062.0,5659662.0,2727080.0,3408165.0,3563611.0,1261124.0,380820.0,145104.0,40545.0,20646.0,06-06037-20200710
County,2020-07-11,6.0,CA,6037.0,Los Angeles County,2842727.0,7262791.0,22219313.0,5744388.0,5787578.0,2659862.0,3220586.0,3105037.0,1091195.0,396546.0,152352.0,39620.0,22149.0,06-06037-20200711
County,2020-07-12,6.0,CA,6037.0,Los Angeles County,2979675.0,7125843.0,19945308.0,5104653.0,5344247.0,2464757.0,2763679.0,2686607.0,965393.0,378379.0,170048.0,42737.0,24808.0,06-06037-20200712
County,2020-07-13,6.0,CA,6037.0,Los Angeles County,2692561.0,7412957.0,21514108.0,5406098.0,5192860.0,2525292.0,3213755.0,3410928.0,1214726.0,366864.0,128340.0,34402.0,20843.0,06-06037-20200713
County,2020-07-14,6.0,CA,6037.0,Los Angeles County,2798177.0,7307341.0,21778981.0,5643491.0,5254827.0,2461742.0,3233893.0,3483590.0,1187392.0,343950.0,124554.0,29206.0,16336.0,06-06037-20200714
County,2020-07-15,6.0,CA,6037.0,Los Angeles County,2756102.0,7349416.0,22313258.0,5789925.0,5342629.0,2585464.0,3290338.0,3567406.0,1223796.0,340439.0,123149.0,35912.0,14200.0,06-06037-20200715
County,2020-07-16,6.0,CA,6037.0,Los Angeles County,2767441.0,7338077.0,21616323.0,5410974.0,5199645.0,2505642.0,3284447.0,3491247.0,1188280.0,347204.0,142126.0,34804.0,11954.0,06-06037-20200716
County,2020-07-17,6.0,CA,6037.0,Los Angeles County,2715726.0,7389792.0,22329021.0,5602604.0,5288692.0,2606166.0,3349375.0,3674599.0,1221485.0,366327.0,167978.0,38686.0,13109.0,06-06037-20200717
County,2020-07-18,6.0,CA,6037.0,Los Angeles County,2932955.0,7172563.0,21673377.0,5513657.0,5521742.0,2620762.0,3199933.0,3091036.0,1096247.0,394239.0,178780.0,41792.0,15189.0,06-06037-20200718
County,2020-07-19,6.0,CA,6037.0,Los Angeles County,3218568.0,6886950.0,18131455.0,4594409.0,4581320.0,2143042.0,2611835.0,2611904.0,964274.0,356712.0,195668.0,54903.0,17388.0,06-06037-20200719
County,2020-07-20,6.0,CA,6037.0,Los Angeles County,3030683.0,7074835.0,20456633.0,5200516.0,4902515.0,2346150.0,3078277.0,3268885.0,1146893.0,338356.0,128209.0,32813.0,14019.0,06-06037-20200720
County,2020-07-21,6.0,CA,6037.0,Los Angeles County,2987718.0,7117800.0,19686141.0,4880428.0,4613514.0,2325533.0,2946501.0,3242828.0,1164932.0,337558.0,119993.0,33728.0,21126.0,06-06037-20200721
County,2020-07-22,6.0,CA,6037.0,Los Angeles County,2971563.0,7133955.0,19544265.0,4836229.0,4560709.0,2304378.0,2949434.0,3231100.0,1143797.0,339317.0,120704.0,34911.0,23686.0,06-06037-20200722
County,2020-07-23,6.0,CA,6037.0,Los Angeles County,2978670.0,7126848.0,19151920.0,4709937.0,4430756.0,2233232.0,2908169.0,3199066.0,1133889.0,342029.0,135601.0,37356.0,21885.0,06-06037-20200723
County,2020-07-24,6.0,CA,6037.0,Los Angeles County,2902447.0,7203071.0,20749127.0,5202956.0,4870635.0,2476128.0,3140624.0,3315636.0,1158719.0,366940.0,158631.0,38524.0,20334.0,06-06037-20200724
County,2020-07-25,6.0,CA,6037.0,Los Angeles County,3077009.0,7028509.0,19484064.0,4913712.0,4810755.0,2396934.0,2897470.0,2838389.0,1029338.0,366500.0,169811.0,39120.0,22035.0,06-06037-20200725
County,2020-07-26,6.0,CA,6037.0,Los Angeles County,3126793.0,6978725.0,18952156.0,4664331.0,4694947.0,2309103.0,2773825.0,2770365.0,1036295.0,407149.0,213723.0,53516.0,28902.0,06-06037-20200726
County,2020-07-27,6.0,CA,6037.0,Los Angeles County,3045861.0,7059657.0,19678044.0,4782603.0,4643698.0,2307664.0,2931472.0,3231927.0,1188283.0,366173.0,149390.0,45873.0,30961.0,06-06037-20200727
County,2020-07-28,6.0,CA,6037.0,Los Angeles County,2957302.0,7148216.0,20107460.0,4888415.0,4650116.0,2353143.0,3008234.0,3384400.0,1247548.0,369701.0,135948.0,41814.0,28141.0,06-06037-20200728
County,2020-07-29,6.0,CA,6037.0,Los Angeles County,2970910.0,7134608.0,19952542.0,4709739.0,4608663.0,2342072.0,3047577.0,3400615.0,1259460.0,370348.0,138852.0,45103.0,30113.0,06-06037-20200729
County,2020-07-30,6.0,CA,6037.0,Los Angeles County,2897630.0,7207888.0,20221094.0,4887268.0,4631576.0,2382935.0,3060455.0,3384030.0,1257033.0,384533.0,152189.0,49657.0,31418.0,06-06037-20200730
County,2020-07-31,6.0,CA,6037.0,Los Angeles County,2887103.0,7218415.0,20297759.0,4803475.0,4709063.0,2384856.0,3084053.0,3399761.0,1265350.0,399352.0,171402.0,51653.0,28794.0,06-06037-20200731
County,2020-08-01,6.0,CA,6037.0,Los Angeles County,3060137.0,7045381.0,19371232.0,4639684.0,4737703.0,2351646.0,2834260.0,3005433.0,1110216.0,413065.0,187704.0,61640.0,29881.0,06-06037-20200801
County,2020-08-02,6.0,CA,6037.0,Los Angeles County,3125810.0,6979708.0,19534769.0,4809651.0,4913333.0,2322538.0,2821875.0,2900330.0,1080800.0,409267.0,203995.0,50491.0,22489.0,06-06037-20200802
County,2020-08-03,6.0,CA,6037.0,Los Angeles County,2911089.0,7194429.0,21006647.0,5217368.0,5003049.0,2450339.0,3121518.0,3430911.0,1204233.0,373672.0,145879.0,42276.0,17402.0,06-06037-20200803
County,2020-08-04,6.0,CA,6037.0,Los Angeles County,2840861.0,7264657.0,21825957.0,5645336.0,5145547.0,2500631.0,3288247.0,3541459.0,1198359.0,335965.0,120289.0,35429.0,14695.0,06-06037-20200804
County,2020-08-05,6.0,CA,6037.0,Los Angeles County,2843758.0,7261760.0,21971357.0,5723545.0,5116053.0,2526809.0,3231959.0,3593846.0,1246123.0,349062.0,128998.0,39854.0,15108.0,06-06037-20200805
County,2020-08-06,6.0,CA,6037.0,Los Angeles County,2815098.0,7290420.0,21820375.0,5611780.0,5041928.0,2508357.0,3238027.0,3585527.0,1262940.0,367632.0,143621.0,42533.0,18030.0,06-06037-20200806
County,2020-08-07,6.0,CA,6037.0,Los Angeles County,2758726.0,7346792.0,22673944.0,5777069.0,5439018.0,2588427.0,3374821.0,3609202.0,1267452.0,387901.0,166293.0,47637.0,16124.0,06-06037-20200807
County,2020-08-08,6.0,CA,6037.0,Los Angeles County,2916306.0,7189212.0,22242116.0,5859173.0,5594446.0,2612597.0,3207692.0,3242489.0,1092831.0,391404.0,178209.0,45352.0,17923.0,06-06037-20200808
County,2020-08-09,6.0,CA,6037.0,Los Angeles County,2887667.0,7217851.0,24211936.0,6457074.0,6185010.0,2836998.0,3424698.0,3349630.0,1183416.0,460776.0,239985.0,55758.0,18591.0,06-06037-20200809
County,2020-08-10,6.0,CA,6037.0,Los Angeles County,2719891.0,7385627.0,26906925.0,7097014.0,6595344.0,3115371.0,3879816.0,4174903.0,1421084.0,404472.0,159461.0,42919.0,16541.0,06-06037-20200810
County,2020-08-11,6.0,CA,6037.0,Los Angeles County,2743190.0,7362328.0,26841181.0,7090698.0,6471820.0,3092329.0,3966197.0,4189457.0,1438765.0,394704.0,148626.0,33013.0,15572.0,06-06037-20200811
County,2020-08-12,6.0,CA,6037.0,Los Angeles County,2678161.0,7427357.0,25008664.0,6451240.0,5988995.0,2869353.0,3714157.0,3994852.0,1356780.0,380397.0,150572.0,44514.0,57804.0,06-06037-20200812
County,2020-08-13,6.0,CA,6037.0,Los Angeles County,2573572.0,7531946.0,24894808.0,6324454.0,5932682.0,2931025.0,3716988.0,3918169.0,1378396.0,400658.0,161128.0,54813.0,76495.0,06-06037-20200813
County,2020-08-14,6.0,CA,6037.0,Los Angeles County,2511953.0,7593565.0,26773597.0,6968073.0,6424942.0,3132905.0,3990554.0,4086745.0,1405286.0,430828.0,198095.0,64785.0,71384.0,06-06037-20200814
County,2020-08-15,6.0,CA,6037.0,Los Angeles County,2676905.0,7428613.0,24723744.0,6375818.0,6125143.0,2953354.0,3604190.0,3584753.0,1276484.0,459148.0,205658.0,59805.0,79391.0,06-06037-20200815
County,2020-08-16,6.0,CA,6037.0,Los Angeles County,2957998.0,7147520.0,22177520.0,5466924.0,5629107.0,2633768.0,3184666.0,3148876.0,1209715.0,457004.0,242938.0,83066.0,121456.0,06-06037-20200816
County,2020-08-17,6.0,CA,6037.0,Los Angeles County,2900696.0,7204822.0,23741000.0,5815738.0,5682207.0,2790715.0,3516915.0,3800799.0,1389592.0,408444.0,150327.0,67746.0,118517.0,06-06037-20200817
County,2020-08-18,6.0,CA,6037.0,Los Angeles County,2729546.0,7375972.0,23888364.0,5800534.0,5575029.0,2758492.0,3604714.0,4009141.0,1404499.0,415075.0,140769.0,63852.0,116259.0,06-06037-20200818
County,2020-08-19,6.0,CA,6037.0,Los Angeles County,2695610.0,7409908.0,24534545.0,6072701.0,5740908.0,2814788.0,3707430.0,4036710.0,1411014.0,418629.0,148708.0,65565.0,118092.0,06-06037-20200819
County,2020-08-20,6.0,CA,6037.0,Los Angeles County,2583733.0,7521785.0,24524892.0,6149583.0,5753275.0,2790396.0,3671457.0,3981728.0,1412542.0,415453.0,161830.0,65468.0,123160.0,06-06037-20200820
County,2020-08-21,6.0,CA,6037.0,Los Angeles County,2487329.0,7618189.0,26717757.0,6879013.0,6372303.0,3072475.0,3957628.0,4177822.0,1430269.0,446640.0,198701.0,69641.0,113265.0,06-06037-20200821
County,2020-08-22,6.0,CA,6037.0,Los Angeles County,2634556.0,7470962.0,24881761.0,6275728.0,6184738.0,2986314.0,3667614.0,3614579.0,1290918.0,461934.0,205455.0,68790.0,125691.0,06-06037-20200822
County,2020-08-23,6.0,CA,6037.0,Los Angeles County,3023818.0,7081700.0,20003061.0,5038513.0,5107714.0,2362148.0,2864624.0,2846852.0,1033391.0,388616.0,196519.0,64006.0,100678.0,06-06037-20200823
County,2020-08-24,6.0,CA,6037.0,Los Angeles County,2926609.0,7178909.0,22284652.0,5621229.0,5370341.0,2598891.0,3308033.0,3540003.0,1226299.0,346305.0,131724.0,50844.0,90983.0,06-06037-20200824
County,2020-08-25,6.0,CA,6037.0,Los Angeles County,2868514.0,7237004.0,23178514.0,5872001.0,5556228.0,2724352.0,3475503.0,3691263.0,1268888.0,343541.0,111558.0,47293.0,87887.0,06-06037-20200825
County,2020-08-26,6.0,CA,6037.0,Los Angeles County,2943069.0,7162449.0,22605471.0,5652691.0,5342465.0,2650304.0,3438488.0,3710552.0,1228691.0,358187.0,125924.0,43806.0,54363.0,06-06037-20200826
County,2020-08-27,6.0,CA,6037.0,Los Angeles County,2973653.0,7131865.0,23030841.0,5711957.0,5545411.0,2706910.0,3470513.0,3714331.0,1307213.0,368134.0,131948.0,44130.0,30294.0,06-06037-20200827
County,2020-08-28,6.0,CA,6037.0,Los Angeles County,2915757.0,7189761.0,23816845.0,5857706.0,5734579.0,2795183.0,3627976.0,3806849.0,1324390.0,409983.0,175504.0,52100.0,32575.0,06-06037-20200828
County,2020-08-29,6.0,CA,6037.0,Los Angeles County,2995891.0,7109627.0,23714867.0,5965122.0,5952513.0,2834475.0,3522157.0,3486586.0,1253494.0,442565.0,176450.0,47454.0,34051.0,06-06037-20200829
